datetime,duration,unit,consumption,generation
2023-09-09T18:45:00-05:00,900,Wh,1550,0
2023-09-09T19:00:00-05:00,900,Wh,1205,0
2023-09-09T19:15:00-05:00,900,Wh,1529,0
2023-09-09T19:30:00-05:00,900,Wh,1549,0
2023-09-09T19:45:00-05:00,900,Wh,1498,0
2023-09-09T20:00:00-05:00,900,Wh,1112,0
2023-09-09T20:15:00-05:00,900,Wh,1426,0
2023-09-09T20:30:00-05:00,900,Wh,1427,0
2023-09-09T20:45:00-05:00,900,Wh,1399,0
2023-09-09T21:00:00-05:00,900,Wh,1386,0
2023-09-09T21:15:00-05:00,900,Wh,1423,0
2023-09-09T21:30:00-05:00,900,Wh,1375,0
2023-09-09T21:45:00-05:00,900,Wh,1408,0
2023-09-09T22:00:00-05:00,900,Wh,1363,0
2023-09-09T22:15:00-05:00,900,Wh,1350,0
2023-09-09T22:30:00-05:00,900,Wh,1352,0
2023-09-09T22:45:00-05:00,900,Wh,578,0
2023-09-09T23:00:00-05:00,900,Wh,517,0
2023-09-09T23:15:00-05:00,900,Wh,1309,0
2023-09-09T23:30:00-05:00,900,Wh,1195,0
2023-09-09T23:45:00-05:00,900,Wh,313,0
2023-09-10T00:00:00-05:00,900,Wh,330,0
2023-09-10T00:15:00-05:00,900,Wh,434,0
2023-09-10T00:30:00-05:00,900,Wh,1308,0
2023-09-10T00:45:00-05:00,900,Wh,578,0
2023-09-10T01:00:00-05:00,900,Wh,610,0
2023-09-10T01:15:00-05:00,900,Wh,1262,0
2023-09-10T01:30:00-05:00,900,Wh,731,0
2023-09-10T01:45:00-05:00,900,Wh,317,0
2023-09-10T02:00:00-05:00,900,Wh,324,0
2023-09-10T02:15:00-05:00,900,Wh,773,0
2023-09-10T02:30:00-05:00,900,Wh,936,0
2023-09-10T02:45:00-05:00,900,Wh,250,0
2023-09-10T03:00:00-05:00,900,Wh,518,0
2023-09-10T03:15:00-05:00,900,Wh,1210,0
2023-09-10T03:30:00-05:00,900,Wh,492,0
2023-09-10T03:45:00-05:00,900,Wh,292,0
2023-09-10T04:00:00-05:00,900,Wh,272,0
2023-09-10T04:15:00-05:00,900,Wh,996,0
2023-09-10T04:30:00-05:00,900,Wh,791,0
2023-09-10T04:45:00-05:00,900,Wh,298,0
2023-09-10T05:00:00-05:00,900,Wh,247,0
2023-09-10T05:15:00-05:00,900,Wh,259,0
2023-09-10T05:30:00-05:00,900,Wh,266,0
2023-09-10T05:45:00-05:00,900,Wh,263,0
2023-09-10T06:00:00-05:00,900,Wh,269,0
2023-09-10T06:15:00-05:00,900,Wh,553,0
2023-09-10T06:30:00-05:00,900,Wh,1235,0
2023-09-10T06:45:00-05:00,900,Wh,250,0
2023-09-10T07:00:00-05:00,900,Wh,235,0
2023-09-10T07:15:00-05:00,900,Wh,221,0
2023-09-10T07:30:00-05:00,900,Wh,204,0
2023-09-10T07:45:00-05:00,900,Wh,284,0
2023-09-10T08:00:00-05:00,900,Wh,230,0
2023-09-10T08:15:00-05:00,900,Wh,277,0
2023-09-10T08:30:00-05:00,900,Wh,272,0
2023-09-10T08:45:00-05:00,900,Wh,265,0
2023-09-10T09:00:00-05:00,900,Wh,270,0
2023-09-10T09:15:00-05:00,900,Wh,257,0
2023-09-10T09:30:00-05:00,900,Wh,228,0
2023-09-10T09:45:00-05:00,900,Wh,260,0
2023-09-10T10:00:00-05:00,900,Wh,290,0
2023-09-10T10:15:00-05:00,900,Wh,299,0
2023-09-10T10:30:00-05:00,900,Wh,322,0
2023-09-10T10:45:00-05:00,900,Wh,282,0
2023-09-10T11:00:00-05:00,900,Wh,308,0
2023-09-10T11:15:00-05:00,900,Wh,326,0
2023-09-10T11:30:00-05:00,900,Wh,313,0
2023-09-10T11:45:00-05:00,900,Wh,340,0
2023-09-10T12:00:00-05:00,900,Wh,271,0
2023-09-10T12:15:00-05:00,900,Wh,330,0
2023-09-10T12:30:00-05:00,900,Wh,434,0
2023-09-10T12:45:00-05:00,900,Wh,390,0
2023-09-10T13:00:00-05:00,900,Wh,438,0
2023-09-10T13:15:00-05:00,900,Wh,502,0
2023-09-10T13:30:00-05:00,900,Wh,506,0
2023-09-10T13:45:00-05:00,900,Wh,535,0
2023-09-10T14:00:00-05:00,900,Wh,487,0
2023-09-10T14:15:00-05:00,900,Wh,541,0
2023-09-10T14:30:00-05:00,900,Wh,552,0
2023-09-10T14:45:00-05:00,900,Wh,526,0
2023-09-10T15:00:00-05:00,900,Wh,548,0
2023-09-10T15:15:00-05:00,900,Wh,548,0
2023-09-10T15:30:00-05:00,900,Wh,578,0
2023-09-10T15:45:00-05:00,900,Wh,568,0
2023-09-10T16:00:00-05:00,900,Wh,509,0
2023-09-10T16:15:00-05:00,900,Wh,545,0
2023-09-10T16:30:00-05:00,900,Wh,468,0
2023-09-10T16:45:00-05:00,900,Wh,556,0
2023-09-10T17:00:00-05:00,900,Wh,469,0
2023-09-10T17:15:00-05:00,900,Wh,1254,0
2023-09-10T17:30:00-05:00,900,Wh,1645,0
2023-09-10T17:45:00-05:00,900,Wh,1652,0
2023-09-10T18:00:00-05:00,900,Wh,1672,0
2023-09-10T18:15:00-05:00,900,Wh,1649,0
2023-09-10T18:30:00-05:00,900,Wh,1717,0
2023-09-10T18:45:00-05:00,900,Wh,1658,0
2023-09-10T19:00:00-05:00,900,Wh,1626,0
2023-09-10T19:15:00-05:00,900,Wh,1607,0
2023-09-10T19:30:00-05:00,900,Wh,1553,0
2023-09-10T19:45:00-05:00,900,Wh,1610,0
2023-09-10T20:00:00-05:00,900,Wh,1541,0
2023-09-10T20:15:00-05:00,900,Wh,1434,0
2023-09-10T20:30:00-05:00,900,Wh,1405,0
2023-09-10T20:45:00-05:00,900,Wh,1415,0
2023-09-10T21:00:00-05:00,900,Wh,1229,0
2023-09-10T21:15:00-05:00,900,Wh,329,0
2023-09-10T21:30:00-05:00,900,Wh,1073,0
2023-09-10T21:45:00-05:00,900,Wh,1170,0
2023-09-10T22:00:00-05:00,900,Wh,596,0
2023-09-10T22:15:00-05:00,900,Wh,1328,0
2023-09-10T22:30:00-05:00,900,Wh,430,0
2023-09-10T22:45:00-05:00,900,Wh,1057,0
2023-09-10T23:00:00-05:00,900,Wh,1084,0
2023-09-10T23:15:00-05:00,900,Wh,304,0
2023-09-10T23:30:00-05:00,900,Wh,668,0
2023-09-10T23:45:00-05:00,900,Wh,1006,0
2023-09-11T00:00:00-05:00,900,Wh,287,0
2023-09-11T00:15:00-05:00,900,Wh,308,0
2023-09-11T00:30:00-05:00,900,Wh,305,0
2023-09-11T00:45:00-05:00,900,Wh,545,0
2023-09-11T01:00:00-05:00,900,Wh,1256,0
2023-09-11T01:15:00-05:00,900,Wh,809,0
2023-09-11T01:30:00-05:00,900,Wh,588,0
2023-09-11T01:45:00-05:00,900,Wh,250,0
2023-09-11T02:00:00-05:00,900,Wh,989,0
2023-09-11T02:15:00-05:00,900,Wh,337,0
2023-09-11T02:30:00-05:00,900,Wh,295,0
2023-09-11T02:45:00-05:00,900,Wh,260,0
2023-09-11T03:00:00-05:00,900,Wh,312,0
2023-09-11T03:15:00-05:00,900,Wh,497,0
2023-09-11T03:30:00-05:00,900,Wh,1223,0
2023-09-11T03:45:00-05:00,900,Wh,652,0
2023-09-11T04:00:00-05:00,900,Wh,942,0
2023-09-11T04:15:00-05:00,900,Wh,270,0
2023-09-11T04:30:00-05:00,900,Wh,284,0
2023-09-11T04:45:00-05:00,900,Wh,343,0
2023-09-11T05:00:00-05:00,900,Wh,1060,0
2023-09-11T05:15:00-05:00,900,Wh,792,0
2023-09-11T05:30:00-05:00,900,Wh,259,0
2023-09-11T05:45:00-05:00,900,Wh,289,0
2023-09-11T06:00:00-05:00,900,Wh,259,0
2023-09-11T06:15:00-05:00,900,Wh,259,0
2023-09-11T06:30:00-05:00,900,Wh,311,0
2023-09-11T06:45:00-05:00,900,Wh,220,0
2023-09-11T07:00:00-05:00,900,Wh,236,0
2023-09-11T07:15:00-05:00,900,Wh,360,0
2023-09-11T07:30:00-05:00,900,Wh,284,0
2023-09-11T07:45:00-05:00,900,Wh,247,0
2023-09-11T08:00:00-05:00,900,Wh,341,0
2023-09-11T08:15:00-05:00,900,Wh,296,0
2023-09-11T08:30:00-05:00,900,Wh,286,0
2023-09-11T08:45:00-05:00,900,Wh,272,0
2023-09-11T09:00:00-05:00,900,Wh,292,0
2023-09-11T09:15:00-05:00,900,Wh,247,0
2023-09-11T09:30:00-05:00,900,Wh,299,0
2023-09-11T09:45:00-05:00,900,Wh,280,0
2023-09-11T10:00:00-05:00,900,Wh,326,0
2023-09-11T10:15:00-05:00,900,Wh,307,0
2023-09-11T10:30:00-05:00,900,Wh,282,0
2023-09-11T10:45:00-05:00,900,Wh,380,0
2023-09-11T11:00:00-05:00,900,Wh,376,0
2023-09-11T11:15:00-05:00,900,Wh,275,0
2023-09-11T11:30:00-05:00,900,Wh,340,0
2023-09-11T11:45:00-05:00,900,Wh,385,0
2023-09-11T12:00:00-05:00,900,Wh,415,0
2023-09-11T12:15:00-05:00,900,Wh,427,0
2023-09-11T12:30:00-05:00,900,Wh,457,0
2023-09-11T12:45:00-05:00,900,Wh,482,0
2023-09-11T13:00:00-05:00,900,Wh,466,0
2023-09-11T13:15:00-05:00,900,Wh,478,0
2023-09-11T13:30:00-05:00,900,Wh,475,0
2023-09-11T13:45:00-05:00,900,Wh,456,0
2023-09-11T14:00:00-05:00,900,Wh,445,0
2023-09-11T14:15:00-05:00,900,Wh,428,0
2023-09-11T14:30:00-05:00,900,Wh,451,0
2023-09-11T14:45:00-05:00,900,Wh,468,0
2023-09-11T15:00:00-05:00,900,Wh,503,0
2023-09-11T15:15:00-05:00,900,Wh,497,0
2023-09-11T15:30:00-05:00,900,Wh,490,0
2023-09-11T15:45:00-05:00,900,Wh,502,0
2023-09-11T16:00:00-05:00,900,Wh,500,0
2023-09-11T16:15:00-05:00,900,Wh,509,0
2023-09-11T16:30:00-05:00,900,Wh,506,0
2023-09-11T16:45:00-05:00,900,Wh,485,0
2023-09-11T17:00:00-05:00,900,Wh,494,0
2023-09-11T17:15:00-05:00,900,Wh,475,0
2023-09-11T17:30:00-05:00,900,Wh,512,0
2023-09-11T17:45:00-05:00,900,Wh,504,0
2023-09-11T18:00:00-05:00,900,Wh,506,0
2023-09-11T18:15:00-05:00,900,Wh,1165,0
2023-09-11T18:30:00-05:00,900,Wh,1596,0
2023-09-11T18:45:00-05:00,900,Wh,1607,0
2023-09-11T19:00:00-05:00,900,Wh,1548,0
2023-09-11T19:15:00-05:00,900,Wh,1554,0
2023-09-11T19:30:00-05:00,900,Wh,1550,0
2023-09-11T19:45:00-05:00,900,Wh,1549,0
2023-09-11T20:00:00-05:00,900,Wh,1470,0
2023-09-11T20:15:00-05:00,900,Wh,1446,0
2023-09-11T20:30:00-05:00,900,Wh,1464,0
2023-09-11T20:45:00-05:00,900,Wh,1391,0
2023-09-11T21:00:00-05:00,900,Wh,1410,0
2023-09-11T21:15:00-05:00,900,Wh,1354,0
2023-09-11T21:30:00-05:00,900,Wh,904,0
2023-09-11T21:45:00-05:00,900,Wh,1145,0
2023-09-11T22:00:00-05:00,900,Wh,443,0
2023-09-11T22:15:00-05:00,900,Wh,1361,0
2023-09-11T22:30:00-05:00,900,Wh,643,0
2023-09-11T22:45:00-05:00,900,Wh,922,0
2023-09-11T23:00:00-05:00,900,Wh,916,0
2023-09-11T23:15:00-05:00,900,Wh,522,0
2023-09-11T23:30:00-05:00,900,Wh,1012,0
2023-09-11T23:45:00-05:00,900,Wh,844,0
2023-09-12T00:00:00-05:00,900,Wh,486,0
2023-09-12T00:15:00-05:00,900,Wh,308,0
2023-09-12T00:30:00-05:00,900,Wh,374,0
2023-09-12T00:45:00-05:00,900,Wh,606,0
2023-09-12T01:00:00-05:00,900,Wh,1288,0
2023-09-12T01:15:00-05:00,900,Wh,544,0
2023-09-12T01:30:00-05:00,900,Wh,872,0
2023-09-12T01:45:00-05:00,900,Wh,296,0
2023-09-12T02:00:00-05:00,900,Wh,397,0
2023-09-12T02:15:00-05:00,900,Wh,1174,0
2023-09-12T02:30:00-05:00,900,Wh,322,0
2023-09-12T02:45:00-05:00,900,Wh,307,0
2023-09-12T03:00:00-05:00,900,Wh,730,0
2023-09-12T03:15:00-05:00,900,Wh,532,0
2023-09-12T03:30:00-05:00,900,Wh,1082,0
2023-09-12T03:45:00-05:00,900,Wh,278,0
2023-09-12T04:00:00-05:00,900,Wh,446,0
2023-09-12T04:15:00-05:00,900,Wh,1061,0
2023-09-12T04:30:00-05:00,900,Wh,702,0
2023-09-12T04:45:00-05:00,900,Wh,515,0
2023-09-12T05:00:00-05:00,900,Wh,271,0
2023-09-12T05:15:00-05:00,900,Wh,299,0
2023-09-12T05:30:00-05:00,900,Wh,334,0
2023-09-12T05:45:00-05:00,900,Wh,308,0
2023-09-12T06:00:00-05:00,900,Wh,325,0
2023-09-12T06:15:00-05:00,900,Wh,293,0
2023-09-12T06:30:00-05:00,900,Wh,427,0
2023-09-12T06:45:00-05:00,900,Wh,306,0
2023-09-12T07:00:00-05:00,900,Wh,376,0
2023-09-12T07:15:00-05:00,900,Wh,337,0
2023-09-12T07:30:00-05:00,900,Wh,366,0
2023-09-12T07:45:00-05:00,900,Wh,302,0
2023-09-12T08:00:00-05:00,900,Wh,323,0
2023-09-12T08:15:00-05:00,900,Wh,335,0
2023-09-12T08:30:00-05:00,900,Wh,262,0
2023-09-12T08:45:00-05:00,900,Wh,341,0
2023-09-12T09:00:00-05:00,900,Wh,302,0
2023-09-12T09:15:00-05:00,900,Wh,376,0
2023-09-12T09:30:00-05:00,900,Wh,287,0
2023-09-12T09:45:00-05:00,900,Wh,287,0
2023-09-12T10:00:00-05:00,900,Wh,414,0
2023-09-12T10:15:00-05:00,900,Wh,272,0
2023-09-12T10:30:00-05:00,900,Wh,359,0
2023-09-12T10:45:00-05:00,900,Wh,374,0
2023-09-12T11:00:00-05:00,900,Wh,420,0
2023-09-12T11:15:00-05:00,900,Wh,418,0
2023-09-12T11:30:00-05:00,900,Wh,400,0
2023-09-12T11:45:00-05:00,900,Wh,424,0
2023-09-12T12:00:00-05:00,900,Wh,482,0
2023-09-12T12:15:00-05:00,900,Wh,474,0
2023-09-12T12:30:00-05:00,900,Wh,509,0
2023-09-12T12:45:00-05:00,900,Wh,566,0
2023-09-12T13:00:00-05:00,900,Wh,638,0
2023-09-12T13:15:00-05:00,900,Wh,518,0
2023-09-12T13:30:00-05:00,900,Wh,1657,0
2023-09-12T13:45:00-05:00,900,Wh,1848,0
2023-09-12T14:00:00-05:00,900,Wh,808,0
2023-09-12T14:15:00-05:00,900,Wh,656,0
2023-09-12T14:30:00-05:00,900,Wh,702,0
2023-09-12T14:45:00-05:00,900,Wh,1112,0
2023-09-12T15:00:00-05:00,900,Wh,1916,0
2023-09-12T15:15:00-05:00,900,Wh,1733,0
2023-09-12T15:30:00-05:00,900,Wh,631,0
2023-09-12T15:45:00-05:00,900,Wh,634,0
2023-09-12T16:00:00-05:00,900,Wh,733,0
2023-09-12T16:15:00-05:00,900,Wh,1788,0
2023-09-12T16:30:00-05:00,900,Wh,1033,0
2023-09-12T16:45:00-05:00,900,Wh,548,0
2023-09-12T17:00:00-05:00,900,Wh,508,0
2023-09-12T17:15:00-05:00,900,Wh,530,0
2023-09-12T17:30:00-05:00,900,Wh,488,0
2023-09-12T17:45:00-05:00,900,Wh,1568,0
2023-09-12T18:00:00-05:00,900,Wh,1642,0
2023-09-12T18:15:00-05:00,900,Wh,1621,0
2023-09-12T18:30:00-05:00,900,Wh,1652,0
2023-09-12T18:45:00-05:00,900,Wh,1637,0
2023-09-12T19:00:00-05:00,900,Wh,1706,0
2023-09-12T19:15:00-05:00,900,Wh,1705,0
2023-09-12T19:30:00-05:00,900,Wh,1697,0
2023-09-12T19:45:00-05:00,900,Wh,1738,0
2023-09-12T20:00:00-05:00,900,Wh,1615,0
2023-09-12T20:15:00-05:00,900,Wh,1597,0
2023-09-12T20:30:00-05:00,900,Wh,1561,0
2023-09-12T20:45:00-05:00,900,Wh,1519,0
2023-09-12T21:00:00-05:00,900,Wh,1502,0
2023-09-12T21:15:00-05:00,900,Wh,1471,0
2023-09-12T21:30:00-05:00,900,Wh,1438,0
2023-09-12T21:45:00-05:00,900,Wh,1447,0
2023-09-12T22:00:00-05:00,900,Wh,1184,0
2023-09-12T22:15:00-05:00,900,Wh,746,0
2023-09-12T22:30:00-05:00,900,Wh,1424,0
2023-09-12T22:45:00-05:00,900,Wh,679,0
2023-09-12T23:00:00-05:00,900,Wh,757,0
2023-09-12T23:15:00-05:00,900,Wh,1428,0
2023-09-12T23:30:00-05:00,900,Wh,600,0
2023-09-12T23:45:00-05:00,900,Wh,763,0
2023-09-13T00:00:00-05:00,900,Wh,1308,0
2023-09-13T00:15:00-05:00,900,Wh,492,0
2023-09-13T00:30:00-05:00,900,Wh,1302,0
2023-09-13T00:45:00-05:00,900,Wh,344,0
2023-09-13T01:00:00-05:00,900,Wh,340,0
2023-09-13T01:15:00-05:00,900,Wh,937,0
2023-09-13T01:30:00-05:00,900,Wh,1384,0
2023-09-13T01:45:00-05:00,900,Wh,439,0
2023-09-13T02:00:00-05:00,900,Wh,1109,0
2023-09-13T02:15:00-05:00,900,Wh,328,0
2023-09-13T02:30:00-05:00,900,Wh,548,0
2023-09-13T02:45:00-05:00,900,Wh,1336,0
2023-09-13T03:00:00-05:00,900,Wh,437,0
2023-09-13T03:15:00-05:00,900,Wh,329,0
2023-09-13T03:30:00-05:00,900,Wh,1022,0
2023-09-13T03:45:00-05:00,900,Wh,916,0
2023-09-13T04:00:00-05:00,900,Wh,272,0
2023-09-13T04:15:00-05:00,900,Wh,313,0
2023-09-13T04:30:00-05:00,900,Wh,884,0
2023-09-13T04:45:00-05:00,900,Wh,1248,0
2023-09-13T05:00:00-05:00,900,Wh,300,0
2023-09-13T05:15:00-05:00,900,Wh,868,0
2023-09-13T05:30:00-05:00,900,Wh,1326,0
2023-09-13T05:45:00-05:00,900,Wh,325,0
2023-09-13T06:00:00-05:00,900,Wh,359,0
2023-09-13T06:15:00-05:00,900,Wh,352,0
2023-09-13T06:30:00-05:00,900,Wh,454,0
2023-09-13T06:45:00-05:00,900,Wh,349,0
2023-09-13T07:00:00-05:00,900,Wh,344,0
2023-09-13T07:15:00-05:00,900,Wh,361,0
2023-09-13T07:30:00-05:00,900,Wh,336,0
2023-09-13T07:45:00-05:00,900,Wh,341,0
2023-09-13T08:00:00-05:00,900,Wh,301,0
2023-09-13T08:15:00-05:00,900,Wh,245,0
2023-09-13T08:30:00-05:00,900,Wh,254,0
2023-09-13T08:45:00-05:00,900,Wh,264,0
2023-09-13T09:00:00-05:00,900,Wh,366,0
2023-09-13T09:15:00-05:00,900,Wh,376,0
2023-09-13T09:30:00-05:00,900,Wh,392,0
2023-09-13T09:45:00-05:00,900,Wh,358,0
2023-09-13T10:00:00-05:00,900,Wh,272,0
2023-09-13T10:15:00-05:00,900,Wh,311,0
2023-09-13T10:30:00-05:00,900,Wh,260,0
2023-09-13T10:45:00-05:00,900,Wh,317,0
2023-09-13T11:00:00-05:00,900,Wh,317,0
2023-09-13T11:15:00-05:00,900,Wh,373,0
2023-09-13T11:30:00-05:00,900,Wh,509,0
2023-09-13T11:45:00-05:00,900,Wh,1030,0
2023-09-13T12:00:00-05:00,900,Wh,670,0
2023-09-13T12:15:00-05:00,900,Wh,515,0
2023-09-13T12:30:00-05:00,900,Wh,616,0
2023-09-13T12:45:00-05:00,900,Wh,1272,0
2023-09-13T13:00:00-05:00,900,Wh,1585,0
2023-09-13T13:15:00-05:00,900,Wh,890,0
2023-09-13T13:30:00-05:00,900,Wh,638,0
2023-09-13T13:45:00-05:00,900,Wh,680,0
2023-09-13T14:00:00-05:00,900,Wh,593,0
2023-09-13T14:15:00-05:00,900,Wh,425,0
2023-09-13T14:30:00-05:00,900,Wh,432,0
2023-09-13T14:45:00-05:00,900,Wh,378,0
2023-09-13T15:00:00-05:00,900,Wh,394,0
2023-09-13T15:15:00-05:00,900,Wh,379,0
2023-09-13T15:30:00-05:00,900,Wh,428,0
2023-09-13T15:45:00-05:00,900,Wh,398,0
2023-09-13T16:00:00-05:00,900,Wh,431,0
2023-09-13T16:15:00-05:00,900,Wh,427,0
2023-09-13T16:30:00-05:00,900,Wh,415,0
2023-09-13T16:45:00-05:00,900,Wh,426,0
2023-09-13T17:00:00-05:00,900,Wh,521,0
2023-09-13T17:15:00-05:00,900,Wh,421,0
2023-09-13T17:30:00-05:00,900,Wh,1627,0
2023-09-13T17:45:00-05:00,900,Wh,1478,0
2023-09-13T18:00:00-05:00,900,Wh,1450,0
2023-09-13T18:15:00-05:00,900,Wh,628,0
2023-09-13T18:30:00-05:00,900,Wh,1169,0
2023-09-13T18:45:00-05:00,900,Wh,721,0
2023-09-13T19:00:00-05:00,900,Wh,744,0
2023-09-13T19:15:00-05:00,900,Wh,1428,0
2023-09-13T19:30:00-05:00,900,Wh,1379,0
2023-09-13T19:45:00-05:00,900,Wh,1399,0
2023-09-13T20:00:00-05:00,900,Wh,1387,0
2023-09-13T20:15:00-05:00,900,Wh,1357,0
2023-09-13T20:30:00-05:00,900,Wh,1441,0
2023-09-13T20:45:00-05:00,900,Wh,1315,0
2023-09-13T21:00:00-05:00,900,Wh,1327,0
2023-09-13T21:15:00-05:00,900,Wh,1294,0
2023-09-13T21:30:00-05:00,900,Wh,332,0
2023-09-13T21:45:00-05:00,900,Wh,1150,0
2023-09-13T22:00:00-05:00,900,Wh,842,0
2023-09-13T22:15:00-05:00,900,Wh,485,0
2023-09-13T22:30:00-05:00,900,Wh,1302,0
2023-09-13T22:45:00-05:00,900,Wh,566,0
2023-09-13T23:00:00-05:00,900,Wh,928,0
2023-09-13T23:15:00-05:00,900,Wh,292,0
2023-09-13T23:30:00-05:00,900,Wh,469,0
2023-09-13T23:45:00-05:00,900,Wh,1274,0
2023-09-14T00:00:00-05:00,900,Wh,306,0
2023-09-14T00:15:00-05:00,900,Wh,571,0
2023-09-14T00:30:00-05:00,900,Wh,929,0
2023-09-14T00:45:00-05:00,900,Wh,311,0
2023-09-14T01:00:00-05:00,900,Wh,800,0
2023-09-14T01:15:00-05:00,900,Wh,731,0
2023-09-14T01:30:00-05:00,900,Wh,256,0
2023-09-14T01:45:00-05:00,900,Wh,432,0
2023-09-14T02:00:00-05:00,900,Wh,1280,0
2023-09-14T02:15:00-05:00,900,Wh,260,0
2023-09-14T02:30:00-05:00,900,Wh,293,0
2023-09-14T02:45:00-05:00,900,Wh,1212,0
2023-09-14T03:00:00-05:00,900,Wh,378,0
2023-09-14T03:15:00-05:00,900,Wh,268,0
2023-09-14T03:30:00-05:00,900,Wh,272,0
2023-09-14T03:45:00-05:00,900,Wh,1174,0
2023-09-14T04:00:00-05:00,900,Wh,498,0
2023-09-14T04:15:00-05:00,900,Wh,262,0
2023-09-14T04:30:00-05:00,900,Wh,300,0
2023-09-14T04:45:00-05:00,900,Wh,1037,0
2023-09-14T05:00:00-05:00,900,Wh,598,0
2023-09-14T05:15:00-05:00,900,Wh,929,0
2023-09-14T05:30:00-05:00,900,Wh,282,0
2023-09-14T05:45:00-05:00,900,Wh,250,0
2023-09-14T06:00:00-05:00,900,Wh,313,0
2023-09-14T06:15:00-05:00,900,Wh,360,0
2023-09-14T06:30:00-05:00,900,Wh,324,0
2023-09-14T06:45:00-05:00,900,Wh,402,0
2023-09-14T07:00:00-05:00,900,Wh,577,0
2023-09-14T07:15:00-05:00,900,Wh,335,0
2023-09-14T07:30:00-05:00,900,Wh,322,0
2023-09-14T07:45:00-05:00,900,Wh,332,0
2023-09-14T08:00:00-05:00,900,Wh,277,0
2023-09-14T08:15:00-05:00,900,Wh,241,0
2023-09-14T08:30:00-05:00,900,Wh,292,0
2023-09-14T08:45:00-05:00,900,Wh,240,0
2023-09-14T09:00:00-05:00,900,Wh,260,0
2023-09-14T09:15:00-05:00,900,Wh,302,0
2023-09-14T09:30:00-05:00,900,Wh,223,0
2023-09-14T09:45:00-05:00,900,Wh,294,0
2023-09-14T10:00:00-05:00,900,Wh,289,0
2023-09-14T10:15:00-05:00,900,Wh,338,0
2023-09-14T10:30:00-05:00,900,Wh,312,0
2023-09-14T10:45:00-05:00,900,Wh,269,0
2023-09-14T11:00:00-05:00,900,Wh,306,0
2023-09-14T11:15:00-05:00,900,Wh,281,0
2023-09-14T11:30:00-05:00,900,Wh,337,0
2023-09-14T11:45:00-05:00,900,Wh,342,0
2023-09-14T12:00:00-05:00,900,Wh,305,0
2023-09-14T12:15:00-05:00,900,Wh,271,0
2023-09-14T12:30:00-05:00,900,Wh,290,0
2023-09-14T12:45:00-05:00,900,Wh,293,0
2023-09-14T13:00:00-05:00,900,Wh,296,0
2023-09-14T13:15:00-05:00,900,Wh,301,0
2023-09-14T13:30:00-05:00,900,Wh,265,0
2023-09-14T13:45:00-05:00,900,Wh,287,0
2023-09-14T14:00:00-05:00,900,Wh,307,0
2023-09-14T14:15:00-05:00,900,Wh,295,0
2023-09-14T14:30:00-05:00,900,Wh,293,0
2023-09-14T14:45:00-05:00,900,Wh,313,0
2023-09-14T15:00:00-05:00,900,Wh,358,0
2023-09-14T15:15:00-05:00,900,Wh,360,0
2023-09-14T15:30:00-05:00,900,Wh,299,0
2023-09-14T15:45:00-05:00,900,Wh,358,0
2023-09-14T16:00:00-05:00,900,Wh,382,0
2023-09-14T16:15:00-05:00,900,Wh,354,0
2023-09-14T16:30:00-05:00,900,Wh,403,0
2023-09-14T16:45:00-05:00,900,Wh,365,0
2023-09-14T17:00:00-05:00,900,Wh,383,0
2023-09-14T17:15:00-05:00,900,Wh,348,0
2023-09-14T17:30:00-05:00,900,Wh,403,0
2023-09-14T17:45:00-05:00,900,Wh,660,0
2023-09-14T18:00:00-05:00,900,Wh,815,0
2023-09-14T18:15:00-05:00,900,Wh,557,0
2023-09-14T18:30:00-05:00,900,Wh,376,0
2023-09-14T18:45:00-05:00,900,Wh,1397,0
2023-09-14T19:00:00-05:00,900,Wh,1439,0
2023-09-14T19:15:00-05:00,900,Wh,678,0
2023-09-14T19:30:00-05:00,900,Wh,1295,0
2023-09-14T19:45:00-05:00,900,Wh,1355,0
2023-09-14T20:00:00-05:00,900,Wh,1372,0
2023-09-14T20:15:00-05:00,900,Wh,1294,0
2023-09-14T20:30:00-05:00,900,Wh,1268,0
2023-09-14T20:45:00-05:00,900,Wh,1277,0
2023-09-14T21:00:00-05:00,900,Wh,1241,0
2023-09-14T21:15:00-05:00,900,Wh,904,0
2023-09-14T21:30:00-05:00,900,Wh,1027,0
2023-09-14T21:45:00-05:00,900,Wh,464,0
2023-09-14T22:00:00-05:00,900,Wh,970,0
2023-09-14T22:15:00-05:00,900,Wh,539,0
2023-09-14T22:30:00-05:00,900,Wh,252,0
2023-09-14T22:45:00-05:00,900,Wh,1267,0
2023-09-14T23:00:00-05:00,900,Wh,247,0
2023-09-14T23:15:00-05:00,900,Wh,252,0
2023-09-14T23:30:00-05:00,900,Wh,218,0
2023-09-14T23:45:00-05:00,900,Wh,815,0
2023-09-15T00:00:00-05:00,900,Wh,984,0
2023-09-15T00:15:00-05:00,900,Wh,236,0
2023-09-15T00:30:00-05:00,900,Wh,221,0
2023-09-15T00:45:00-05:00,900,Wh,1118,0
2023-09-15T01:00:00-05:00,900,Wh,472,0
2023-09-15T01:15:00-05:00,900,Wh,266,0
2023-09-15T01:30:00-05:00,900,Wh,596,0
2023-09-15T01:45:00-05:00,900,Wh,264,0
2023-09-15T02:00:00-05:00,900,Wh,1175,0
2023-09-15T02:15:00-05:00,900,Wh,536,0
2023-09-15T02:30:00-05:00,900,Wh,457,0
